2012,130000.0,1683,2012-09-29,2012-13 Wildfire,Falcon Cres - Bomo Creek RP
2012,0.0,88,2012-09-06,2012-13 Wildfire,Moona Creek Fire
2012,0.0,35,2012-08-25,2012-13 Wildfire,Cowan smoke sighting
2012,340000.0,2860,2012-08-11,2012-13 Wildfire,Khan Rd Fire
2012,0.0,334,2012-08-11,2012-13 Wildfire,Khan Rd Fire
2012,3270000.0,7889,2012-10-26,2012-13 Wildfire,Paw Paw Skins rd fire
2012,4020000.0,9199,2012-09-08,2012-13 Wildfire,Castlecrag Grass Fire
2012,1090000.0,6536,2012-10-10,2012-13 Wildfire,Bolivia Hill (Pan Handle)
2012,10000.0,557,2012-11-17,2012-13 Wildfire,Gwydir River SCA (Salmons)
2012,4410000.0,19608,2012-10-07,2012-13 Wildfire,Washpool Creek Washpool NP
2012,2210000.0,10482,2012-10-06,2012-13 Wildfire,Atholglen
2012,0.0,199,2012-12-08,2012-13 Wildfire,Bendalong Easement Fire
2012,0.0,370,2012-10-20,2012-13 Wildfire,Reedy Creek Trail Fire
2012,9310000.0,22292,2012-09-30,2012-13 Wildfire,Ernies Flat Fire
2012,370000.0,2908,2012-10-22,2012-13 Wildfire,Ernies Flat Fire
2012,270000.0,2900,2012-12-01,2012-13 Wildfire,Pilliga Yaminbah Fire
2012,700000.0,6601,2012-09-13,2012-13 Wildfire,Mulumla
2012,53750000.0,59882,2012-09-29,2012-13 Wildfire,Curricabark Tops
2012,5420000.0,16392,2012-09-24,2012-13 Wildfire,Griffiths Trail - Copeland Tops SCA
2012,70000.0,1202,2012-10-12,2012-13 Wildfire,Eagle Hawk Creek Fire
2012,240000.0,3755,2012-12-07,2012-13 Wildfire,Sheas Knob
2012,310000.0,4225,2012-12-07,2012-13 Wildfire,Sheas Knob
2012,100000.0,1846,2012-12-07,2012-13 Wildfire,Sheas Knob
2012,0.0,40,2012-12-04,2012-13 Wildfire,Mt Numinbah lightning strike tree
2012,650000.0,3171,2012-10-25,2012-13 Wildfire,Ryans Creek fire
2012,490000.0,2910,2012-12-06,2012-13 Wildfire,Sheas Hut fire
2012,0.0,215,2012-12-16,2012-13 Wildfire,South of Stanwell Tops Conference Centre
2012,0.0,404,2012-12-17,2012-13 Wildfire,Sandy Pt Bush
2012,500000.0,3288,2012-11-25,2012-13 Wildfire,White Wildfire
